personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
11257,Stanko,Barac,,,,,,,,,,,
1627760,Cat,Barber,7/25/94,North Carolina State,USA,73,173,TRUE,FALSE,FALSE,2016,,
76096,John,Barber,6/27/27,California State-Los Angeles,USA,78,210,FALSE,TRUE,FALSE,1956,,
2841,Steven,Barber,,,,,,,,,,,
1962937929,Leandrinho,Barbosa,,,,,,,,,,,
2571,Leandro,Barbosa,11/28/82,Bauru,Brazil,75,2571,TRUE,FALSE,FALSE,2003,1,28
76097,Stephen,Bardo,4/5/68,Illinois,USA,77,190,TRUE,FALSE,FALSE,1990,2,41
200826,J.J.,Barea,6/26/84,Northeastern,Puerto Rico,70,180,TRUE,FALSE,FALSE,-1,-1,-1
1628965,Jaylen,Barford,,,,,,,,,,,
200745,Andrea,Bargnani,10/26/85,Benetton Treviso,Italy,84,200745,FALSE,FALSE,FALSE,2006,1,1
76098,Cliff,Barker,1/15/21,Kentucky,USA,74,185,TRUE,FALSE,FALSE,1949,5,
76099,Tom,Barker,3/11/55,Hawaii,USA,83,225,FALSE,FALSE,TRUE,1976,4,53
787,Charles,Barkley,2/20/63,Auburn,USA,78,252,FALSE,TRUE,FALSE,1984,1,5
2057,Erick,Barkley,2/21/78,St. John's (NY),USA,73,185,TRUE,FALSE,FALSE,2000,1,28
76102,Don,Barksdale,3/31/23,UCLA,USA,78,200,FALSE,TRUE,FALSE,-1,-1,-1
201644,Omar,Barlett,,,,,,,,,,,
64026,David,Barlow,,,,,,,,,,,
6664001,David,Barlow,,,,,,FALSE,FALSE,FALSE,,,
1631230,Dominick,Barlow,,,,,,FALSE,TRUE,FALSE,,,
203084,Harrison,Barnes,,,,,,FALSE,FALSE,FALSE,,,
76103,Harry,Barnes,7/25/45,Northeastern,USA,75,76103,FALSE,TRUE,FALSE,1968,4,37
76105,Jim,Barnes,4/13/41,Texas-El Paso,USA,80,210,FALSE,FALSE,TRUE,1964,1,1
76104,Marvin,Barnes,7/27/52,Providence,USA,81,210,FALSE,TRUE,FALSE,1974,1,2
2440,Matt,Barnes,3/9/80,UCLA,USA,79,226,FALSE,TRUE,FALSE,2002,2,45
1630567,Scottie,Barnes,,,,,,FALSE,FALSE,FALSE,,,
76107,Dick,Barnett,10/2/36,Tennessee State,USA,76,76107,TRUE,FALSE,FALSE,1959,1,4
76106,Jim,Barnett,7/7/44,Oregon,USA,76,170,TRUE,FALSE,FALSE,1966,1,8
76108,John,Barnhill,3/20/38,Tennessee State,USA,73,180,TRUE,FALSE,FALSE,1959,11,77
76109,Norton,Barnhill,7/15/53,Washington State,USA,76,76109,TRUE,FALSE,FALSE,1976,8,134
1642964,Brooks,Barnhizer,,,,,,,,,,,
76110,Leo,Barnhorst,5/11/24,Notre Dame,USA,76,190,FALSE,TRUE,FALSE,1949,2,
76111,John,Barr,8/18/18,Penn State,USA,75,205,FALSE,TRUE,FALSE,-1,-1,-1
76112,Mike,Barr,10/19/50,Duquesne,USA,75,76112,TRUE,FALSE,FALSE,1972,1,180
76113,Thomas,Barr,6/19/44,Duquesne,USA,76,76113,TRUE,FALSE,FALSE,-22,-22,-22
2857,Andre,Barrett,2/21/82,Seton Hall,USA,70,2857,FALSE,FALSE,FALSE,-22,-22,-22
500,Barrett,Barrett,,,,,,,,,,,
76114,Ernie,Barrett,8/27/29,Kansas State,USA,,,,,,1951,1,7
1629628,RJ,Barrett,,,,,,FALSE,FALSE,FALSE,,,
2853,Earl,Barron,8/14/81,Memphis,USA,84,250,FALSE,TRUE,TRUE,-1,-1,-1
344,Dana,Barros,4/13/67,Boston College,USA,71,165,TRUE,FALSE,FALSE,1989,1,16
699,Brent,Barry,12/31/71,Oregon State,USA,79,210,TRUE,FALSE,FALSE,1995,1,15
1003,Drew,Barry,2/17/73,Georgia Tech,USA,77,191,TRUE,FALSE,FALSE,1996,2,57
468,Jon,Barry,7/25/69,Georgia Tech,USA,77,210,TRUE,FALSE,FALSE,1992,1,21
600013,Rick,Barry,3/28/44,Miami,USA,79,205,FALSE,TRUE,FALSE,1965,1,2
76117,Ed,Bartels,10/8/25,North Carolina State,USA,78,195,FALSE,TRUE,FALSE,-1,-1,-1
56036,Lorenzo,Bartoli,,,,,,,,,,,
76118,Vic,Bartolome,9/29/48,Oregon State,USA,84,230,FALSE,FALSE,TRUE,1970,6,87
44051,Lubos,Barton,,,,,,,,,,,
203115,Will,Barton,1/6/91,Memphis,USA,77,181,TRUE,FALSE,FALSE,2012,2,40
27032,Gal,Baruch,,,,,,,,,,,
101188,Eddie,Basden,2/15/83,North Carolina-Charlotte,USA,77,215,TRUE,FALSE,FALSE,-1,-1,-1
559,Basile,Basile,,,,,,,,,,,
56045,Gianluca,Basile,,,,,,,,,,,
76119,Jerry,Baskerville,11/10/51,Temple,USA,79,76119,FALSE,TRUE,FALSE,-22,-22,-22
101138,Brandon,Bass,4/30/85,Louisiana State,USA,80,250,FALSE,TRUE,FALSE,2005,2,33
1628238,Paris,Bass,8/29/95,Detroit Mercy,USA,80,200,FALSE,TRUE,FALSE,-1,-1,-1
76120,Tim,Bassett,4/1/51,Georgia,USA,80,225,FALSE,TRUE,FALSE,1973,7,106
1629646,Charles,Bassey,,,,,,FALSE,FALSE,TRUE,,,
1766,Maceo,Baston,5/29/76,Michigan,USA,82,230,FALSE,TRUE,FALSE,1998,2,58
2370,Mengke,Bateer,11/20/75,Beijing,China,83,290,FALSE,FALSE,TRUE,-1,-1,-1
76121,Billyray,Bates,5/31/56,Kentucky State,USA,76,210,TRUE,FALSE,FALSE,1978,3,47
1641734,Emoni,Bates,,,,,,,,,,,
1642926,Tamar,Bates,,,,,,,,,,,
1628966,Keita,Bates-Diop,,,,,,,,,,,
101212,Esteban,Batista,9/2/83,Trouville,Uruguay,82,101212,FALSE,TRUE,TRUE,-22,-22,-22
1966938163,Esteban,Batista,,,,,,,,,,,
1966938140,Lucas,Batista,,,,,,,,,,,
56008,Michael,Batiste,,,,,,,,,,,
2471,Mike,Batiste,11/21/77,Arizona State,USA,,2471,FALSE,FALSE,FALSE,-22,-22,-22
1499,Tony,Battie,2/11/76,Texas Tech,USA,83,240,FALSE,FALSE,TRUE,1997,1,5
2203,Shane,Battier,9/9/78,Duke,USA,80,220,FALSE,TRUE,FALSE,2001,1,6
1642419,Jamison,Battle,5/10/01,Ohio State,USA,79,1642419,FALSE,TRUE,FALSE,-22,-22,-22
174,John,Battle,11/9/62,Rutgers,USA,74,174,TRUE,FALSE,FALSE,1985,4,84
76123,Kenny,Battle,10/10/64,Illinois,USA,78,76123,TRUE,FALSE,FALSE,1989,1,27
1628967,Tyus,Battle,,,,,,,,,,,
76124,Dave,Batton,3/26/56,Notre Dame,USA,82,240,FALSE,FALSE,TRUE,1978,3,62
204063,Kadeem,Batts,,,,,,,,,,,
201587,Nicolas,Batum,,,,,,FALSE,TRUE,FALSE,,,
1641878,Damion,Baugh,8/3/00,TCU,USA,,1641878,FALSE,FALSE,FALSE,-22,-22,-22
76125,Johnny,Baum,6/17/46,Temple,USA,77,200,FALSE,TRUE,FALSE,1969,2,23
76126,Frankie,Baumholtz,10/7/18,Ohio,USA,70,170,TRUE,FALSE,FALSE,-1,-1,-1
2437,Lonny,Baxter,1/27/79,Maryland,USA,80,260,FALSE,TRUE,FALSE,2002,2,43
201573,Jerryd,Bayless,8/20/88,Arizona,USA,75,201573,TRUE,FALSE,FALSE,2008,1,11
76127,Elgin,Baylor,9/16/34,Seattle,USA,77,225,FALSE,TRUE,FALSE,1958,1,1
203382,Aron,Baynes,12/9/86,Washington State,Australia,82,260,FALSE,TRUE,TRUE,-1,-1,-1
76128,Sergei,Bazarevich,3/15/65,Tofas S.K.,Russia,74,168,TRUE,FALSE,FALSE,-1,-1,-1
203145,Kent,Bazemore,7/1/89,Old Dominion,USA,76,195,TRUE,TRUE,FALSE,-1,-1,-1
1629647,Darius,Bazley,6/12/00,Princeton HS (OH),USA,81,216,FALSE,TRUE,FALSE,2019,1,23
76129,Ed,Beach,1/25/29,West Virginia,USA,75,200,FALSE,TRUE,FALSE,1950,5,
1628431,V.J.,Beachem,,,,,,,,,,,
203078,Bradley,Beal,,,,,,TRUE,FALSE,FALSE,,,
1631368,Justin,Bean,11/17/96,Utah State,USA,,1631368,FALSE,FALSE,FALSE,-22,-22,-22
76130,Butch,Beard,5/4/47,Louisville,USA,75,185,TRUE,FALSE,FALSE,1969,1,10
76131,Ralph,Beard,12/2/27,Kentucky,USA,70,175,TRUE,FALSE,FALSE,1949,2,
40080,Tanoka,Beard,,,,,,,,,,,
2602,Jerome,Beasley,5/17/80,North Dakota,USA,81,237,FALSE,TRUE,FALSE,2003,2,33
1627736,Malik,Beasley,,,,,,TRUE,FALSE,FALSE,,,
201563,Michael,Beasley,1/9/89,Kansas State,USA,81,201563,FALSE,FALSE,FALSE,2008,1,2
76133,Zelmo,Beaty,10/25/39,Prairie View A&M,USA,81,225,FALSE,FALSE,TRUE,1962,1,3
201958,Rodrigue,Beaubois,2/24/88,Cholet,France,74,185,TRUE,FALSE,FALSE,2009,1,25
1630699,MarJon,Beauchamp,,,,,,,,,,,
2589,Sani,Becirovic,,,,,,,,,,,
76134,Byron,Beck,1/25/45,Denver,USA,81,225,FALSE,FALSE,TRUE,1967,2,15
1133,Corey,Beck,5/27/71,Arkansas,USA,75,200,TRUE,FALSE,FALSE,-1,-1,-1
76136,Ernie,Beck,12/11/31,Pennsylvania,USA,76,190,TRUE,FALSE,FALSE,1953,,
200575,Romel,Beck,,,,,,,,,,,
76137,Moe,Becker,2/24/17,Duquesne,USA,73,185,TRUE,FALSE,FALSE,-1,-1,-1
76138,William,Bedford,12/14/63,Memphis,USA,84,76138,FALSE,FALSE,TRUE,1986,1,6
1641777,Charles,Bediako,3/10/02,Alabama,Canada,,1641777,FALSE,FALSE,FALSE,-22,-22,-22
1627862,Beau,Beech,,,,,,,,,,,
1641736,Reece,Beekman,,,,,,TRUE,FALSE,FALSE,,,
76139,Hank,Beenders,6/2/16,Long Island-Brooklyn,USA,77,76139,FALSE,FALSE,TRUE,-22,-22,-22
56054,Mirza,Begic,,,,,,,,,,,
76140,Ron,Behagen,1/14/51,Minnesota,USA,81,185,FALSE,TRUE,FALSE,1973,1,7
76141,Elmer,Behnke,2/3/29,Bradley,USA,79,210,FALSE,FALSE,TRUE,1951,4,37
40026,Javier,Beiran,,,,,,,,,,,
201158,Marco,Belinelli,3/25/86,Fortitudo Bologna,Italy,77,201158,TRUE,FALSE,FALSE,2007,1,18
2294,Charlie,Bell,3/12/79,Michigan State,USA,75,2294,TRUE,FALSE,FALSE,-22,-22,-22
76142,Dennis,Bell,6/2/51,Drake,USA,77,185,FALSE,TRUE,FALSE,1973,5,83
1628395,Jordan,Bell,1/7/95,Oregon,USA,79,216,FALSE,TRUE,FALSE,2017,2,38
1952,Raja,Bell,9/19/76,Florida International,US Virgin Islands,77,210,TRUE,FALSE,FALSE,-1,-1,-1
2559,Troy,Bell,11/10/80,Boston College,USA,73,180,TRUE,FALSE,FALSE,2003,1,16
76143,William,Bell,9/13/32,North Carolina State,USA,72,180,TRUE,FALSE,FALSE,-1,-1,-1
203568,Damen,Bell-Holter,,,,,,,,,,,
76144,Walt,Bellamy,7/24/39,Indiana,USA,82,225,FALSE,FALSE,TRUE,1961,1,1
203155,Oscar,Bellfield,,,,,,,,,,,
1627761,DeAndre',Bembry,7/4/94,St. Joseph's (PA),USA,77,210,TRUE,TRUE,FALSE,2016,1,21
76145,Irv,Bemoras,11/18/30,Illinois,USA,75,185,FALSE,TRUE,FALSE,1953,,
7000,Avi,Ben-Chimol,,,,,,,,,,,
76146,Leon,Benbow,7/23/50,Jacksonville,USA,76,185,TRUE,FALSE,FALSE,1974,2,27
1627733,Dragan,Bender,11/17/97,Maccabi Tel Aviv,Croatia,84,249,FALSE,TRUE,FALSE,2016,1,4
1886,Jonathan,Bender,1/30/81,Picayune HS (MS),USA,84,230,FALSE,TRUE,FALSE,1999,1,5
203968,Jerrelle,Benimon,8/1/91,Towson,USA,,,,,,-1,-1,-1
43214,Vitor,Benite,,,,,,,,,,,
104,Benoit,Benjamin,11/22/64,Creighton,USA,84,250,FALSE,FALSE,TRUE,1985,1,3
1736,Corey,Benjamin,2/24/78,Oregon State,USA,78,200,TRUE,FALSE,FALSE,1998,1,28
203461,Anthony,Bennett,3/14/93,UNLV,Canada,80,235,FALSE,TRUE,FALSE,2013,1,1
1120,Elmer,Bennett,2/13/70,Notre Dame,USA,72,170,TRUE,FALSE,FALSE,1992,2,38
712,Mario,Bennett,8/1/73,Arizona State,USA,81,235,FALSE,TRUE,TRUE,1995,1,27
76151,Mel,Bennett,1/4/55,Pittsburgh,USA,79,76151,FALSE,TRUE,FALSE,-22,-22,-22
76148,Tony,Bennett,6/1/69,Wisconsin-Green Bay,USA,72,175,TRUE,FALSE,FALSE,1992,2,35
76152,Winston,Bennett,2/9/65,Kentucky,USA,79,210,TRUE,FALSE,FALSE,1988,3,64
128,David,Benoit,5/9/68,Alabama,USA,80,220,FALSE,TRUE,FALSE,-1,-1,-1
202728,Keith,Benson,8/13/88,Oakland,USA,83,230,FALSE,TRUE,TRUE,2011,2,48
76154,Kent,Benson,12/27/54,Indiana,USA,83,235,FALSE,FALSE,TRUE,1977,1,1
200918,Rod,Benson,,,,,,,,,,,
1627791,Ben,Bentil,3/29/95,Providence,Ghana,81,235,FALSE,TRUE,FALSE,2016,2,51
76155,Gene,Berce,11/22/26,Marquette,USA,71,175,TRUE,FALSE,FALSE,1948,,
64002,Juan Carlos,Bergel,,,,,,,,,,,
76156,Gary,Bergen,7/16/32,Utah,USA,80,210,FALSE,FALSE,TRUE,1956,,
1642866,Joan,Beringer,,,,,,,,,,,
196294584,Yoav,Berman,,,,,,,,,,,
1631262,Jules,Bernard,1/21/00,UCLA,USA,,,,,,-1,-1,-1
204310,Davion,Berry,,,,,,,,,,,
1629137,Joel,Berry,,,,,,,,,,,
76157,Ricky,Berry,10/6/64,San Jose State,USA,80,205,FALSE,TRUE,FALSE,1988,1,18
76158,Walter,Berry,5/14/64,St. John's (NY),USA,80,215,FALSE,TRUE,FALSE,1986,1,14
1629541,Dairis,Bertans,9/9/89,Olimpia Milano,Latvia,76,200,TRUE,FALSE,FALSE,-1,-1,-1
42551,Dairis,Bertans,,,,,,,,,,,
202722,Davis,Bertans,11/12/92,Baskonia,Latvia,82,225,FALSE,TRUE,FALSE,2011,2,42
76159,Del,Beshore,11/29/56,California (PA),USA,71,76159,TRUE,FALSE,FALSE,-22,-22,-22
41214,Nemanja,Besovic,,,,,,,,,,,
1629715,Javon,Bess,,,,,,,,,,,
696,Travis,Best,7/12/72,Georgia Tech,USA,71,182,TRUE,FALSE,FALSE,1995,1,23
201976,Patrick,Beverley,7/12/88,Arkansas,USA,74,180,TRUE,FALSE,FALSE,2009,2,42
267633,Patrick,Beverley,,,,,,,,,,,
1630180,Saddiq,Bey,4/9/99,Villanova,USA,79,215,FALSE,TRUE,FALSE,2020,1,19
1630189,Tyler,Bey,2/10/98,Colorado,USA,79,215,FALSE,TRUE,FALSE,2020,2,36
1630793,Giorgi,Bezhanishvili,6/29/98,Illinois,Georgia,,1630793,FALSE,FALSE,FALSE,-22,-22,-22
204021,Sim,Bhullar,12/2/92,New Mexico State,Canada,89,360,FALSE,FALSE,TRUE,-1,-1,-1
76160,Al,Bianchi,3/26/32,Bowling Green,USA,75,76160,TRUE,FALSE,FALSE,1954,2,18
76161,Hank,Biasatti,1/14/22,Assumption,Canada,71,76161,FALSE,FALSE,FALSE,-22,-22,-22
1629167,Justin,Bibbs,,,,,,,,,,,
76162,Henry,Bibby,11/24/49,UCLA,USA,73,185,TRUE,FALSE,FALSE,1972,4,58
1710,Mike,Bibby,5/13/78,Arizona,USA,74,195,TRUE,FALSE,FALSE,1998,1,2
813,Bernie,Bickerstaff,,,,,,,,,,,
76163,Ed,Biedenbach,8/12/45,North Carolina State,USA,73,175,TRUE,FALSE,FALSE,1968,4,45
2740,Andris,Biedrins,4/2/86,BK Skonto,Latvia,84,250,FALSE,FALSE,TRUE,2004,1,11
76164,Don,Bielke,1/1/33,Valparaiso,USA,79,240,FALSE,FALSE,TRUE,1954,8,67
1628448,Kavell,Bigby-Williams,,,,,,,,,,,
76165,Bob,Bigelow,12/26/53,Pennsylvania,USA,79,215,FALSE,TRUE,FALSE,1975,1,13
196295495,Ellis,Biggar,,,,,,,,,,,
1966938164,Christian,Bihurriet,,,,,,,,,,,
1497,Chauncey,Billups,9/25/76,Colorado,USA,75,210,TRUE,FALSE,FALSE,1997,1,3
76166,Dave,Bing,11/24/43,Syracuse,USA,75,76166,TRUE,FALSE,FALSE,1966,1,2
1631234,Marcus,Bingham Jr.,7/14/00,Michigan State,USA,,,,,,-1,-1,-1
76167,Joe,Binion,3/26/61,North Carolina A&T,USA,80,235,FALSE,TRUE,FALSE,1984,3,57
203920,Khem,Birch,9/28/92,UNLV,Canada,80,233,FALSE,FALSE,TRUE,-1,-1,-1
1628444,Jabari,Bird,7/3/94,California,USA,78,198,TRUE,FALSE,FALSE,2017,2,56
76168,Jerry,Bird,2/2/35,Kentucky,USA,78,210,FALSE,TRUE,FALSE,1956,,
1449,Larry,Bird,12/7/56,Indiana State,USA,81,220,FALSE,TRUE,FALSE,1978,1,6
76170,Otis,Birdsong,12/9/55,Houston,USA,75,190,TRUE,FALSE,FALSE,1977,1,2
42541,James,Birsen,,,,,,,,,,,
76171,Gale,Bishop,6/4/22,Washington State,USA,75,195,FALSE,TRUE,FALSE,-1,-1,-1
1629048,Goga,Bitadze,,,,,,,,,,,
1641931,Onuralp,Bitim,3/31/99,Bursaspor,Turkey,78,1641931,FALSE,TRUE,FALSE,-22,-22,-22
202687,Bismack,Biyombo,8/28/92,Baloncesto Fuenlabrada,DRC,80,255,FALSE,FALSE,TRUE,2011,1,7
41004,Milko,Bjelica,,,,,,,,,,,
11505,Nemanja,Bjelica,,,,,,,,,,,
202357,Nemanja,Bjelica,5/9/88,,Serbia,81,234,FALSE,TRUE,FALSE,2010,2,35
43302,Nemanja,Bjelica,,,,,,,,,,,
76172,Uwe,Blab,3/26/62,Indiana,USA,85,252,FALSE,FALSE,TRUE,1985,1,17
1641710,Anthony,Black,,,,,,FALSE,FALSE,FALSE,,,
76173,Charlie,Black,6/15/21,Kansas,USA,76,200,FALSE,TRUE,FALSE,-1,-1,-1
1641778,Leaky,Black,6/14/99,North Carolina,USA,78,1641778,FALSE,TRUE,FALSE,-22,-22,-22
76174,Norman,Black,11/12/57,St. Joseph's (PA),USA,77,185,TRUE,FALSE,FALSE,-1,-1,-1
204028,Tarik,Black,11/22/91,Kansas,USA,81,250,FALSE,TRUE,TRUE,-1,-1,-1
76175,Tom,Black,7/9/41,South Dakota State,USA,82,76175,FALSE,FALSE,TRUE,1964,9,72
76176,Rolando,Blackman,2/26/59,Kansas State,USA,78,76176,TRUE,FALSE,FALSE,1981,1,9
1628511,James,Blackmon Jr.,,,,,,,,,,,
2672,Ronald,Blackshear,,,,,,,,,,,
76180,Alex,Blackwell,6/27/70,Monmouth,USA,78,250,FALSE,TRUE,FALSE,-1,-1,-1
76177,Cory,Blackwell,3/27/63,Wisconsin,USA,78,210,FALSE,TRUE,FALSE,1984,2,28
1806,James,Blackwell,2/25/68,Dartmouth,USA,72,190,TRUE,FALSE,FALSE,-1,-1,-1
76179,Nate,Blackwell,2/15/65,Temple,USA,76,170,TRUE,FALSE,FALSE,1987,2,27
201971,DeJuan,Blair,4/22/89,Pittsburgh,USA,79,270,FALSE,TRUE,TRUE,2009,2,37
974,Joseph,Blair,,,,,,,,,,,
2581,Steve,Blake,2/26/80,Maryland,USA,75,172,TRUE,FALSE,FALSE,2003,2,38
202392,Marqus,Blakely,10/22/88,Vermont,USA,77,225,FALSE,TRUE,FALSE,-1,-1,-1
1628469,Antonio,Blakeney,10/4/96,Louisiana State,USA,76,192,TRUE,FALSE,FALSE,-1,-1,-1
200807,Will,Blalock,9/8/83,Iowa State,USA,72,205,TRUE,FALSE,FALSE,2006,2,60
200843,LaVell,Blanchard,,,,,,,,,,,
1962937736,Todd,Blanchfield,,,,,,FALSE,FALSE,FALSE,,,
2849,Tony,Bland,,,,,,,,,,,
76182,George,Blaney,11/12/39,Holy Cross,USA,73,76182,TRUE,FALSE,FALSE,1961,4,33
76183,Lance,Blanks,9/9/66,Texas-Austin,USA,76,190,TRUE,FALSE,FALSE,1990,1,26
76184,Ricky,Blanton,4/21/66,Louisiana State,USA,79,215,FALSE,TRUE,FALSE,1989,2,46
101154,Andray,Blatche,8/22/86,South Kent HS (CT),USA,83,260,FALSE,TRUE,TRUE,2005,2,49
302,Mookie,Blaylock,3/20/67,Oklahoma,USA,,,TRUE,FALSE,FALSE,1989,1,12
1962937156,Oz,Blayzer,,,,,,FALSE,FALSE,FALSE,,,
202339,Eric,Bledsoe,12/9/89,Kentucky,USA,73,214,TRUE,FALSE,FALSE,2010,1,18
1629833,Keljin,Blevins,11/24/95,Montana State,USA,76,200,TRUE,FALSE,FALSE,2019,,
76186,Leon,Blevins,6/25/26,Arizona,USA,74,160,TRUE,FALSE,FALSE,1950,7,
76187,John,Block,4/16/44,Southern California,USA,82,207,FALSE,TRUE,FALSE,1966,3,27
76188,Mike,Bloom,1/14/15,Temple,USA,78,190,FALSE,FALSE,TRUE,-1,-1,-1
1628417,Jaron,Blossomgame,9/16/93,Clemson,USA,80,220,FALSE,TRUE,FALSE,2017,2,59
916,Corie,Blount,1/4/69,Cincinnati,USA,82,242,FALSE,TRUE,TRUE,1993,1,25
1548,Mark,Blount,11/30/75,Pittsburgh,USA,84,250,FALSE,TRUE,TRUE,1997,2,54
203505,Vander,Blue,7/17/92,Marquette,USA,77,200,TRUE,FALSE,FALSE,-1,-1,-1
1629129,Trevon,Bluiett,11/4/94,Xavier,USA,78,198,TRUE,TRUE,FALSE,2018,,
76189,Ray,Blume,9/23/58,Oregon State,USA,76,185,TRUE,FALSE,FALSE,1981,2,36
41632,David,Blumenthal,,,,,,,,,,,
2802,David,Bluthenthal,,,,,,,,,,,
202420,Eric,Boateng,,,,,,,,,,,
1626207,Ryan,Boatright,,,,,,,,,,,
1629594,Bennie,Boatwright,7/13/96,Southern California,USA,,1629594,FALSE,FALSE,FALSE,-22,-22,-22
76190,Nelson,Bobb,2/25/24,Temple,USA,72,170,TRUE,FALSE,FALSE,1949,3,
2800,Tony,Bobbitt,10/22/79,Cincinnati,USA,76,190,TRUE,FALSE,FALSE,-1,-1,-1
76191,Arlen,Bockhorn,7/8/33,Dayton,USA,76,200,TRUE,FALSE,FALSE,1958,3,17
537,Bodiroga,Bodiroga,,,,,,,,,,,
1631205,Buddy,Boeheim,11/11/99,Syracuse,USA,78,205,FALSE,TRUE,FALSE,-1,-1,-1
76192,Tom,Boerwinkle,8/23/45,Tennessee,USA,84,76192,FALSE,FALSE,TRUE,1968,1,4
2586,Keith,Bogans,5/12/80,Kentucky,USA,77,215,TRUE,TRUE,FALSE,2003,2,43
1962937117,Bogdan,Bogdanovic,,,,,,FALSE,FALSE,FALSE,,,
203992,Bogdan,Bogdanovic,,,,,,FALSE,TRUE,FALSE,,,
43306,Bogdan,Bogdanovic,,,,,,,,,,,
1962936107,Bojan,Bogdanovic,,,,,,,,,,,
1962936525,Bojan,Bogdanovic,,,,,,,,,,,
202711,Bojan,Bogdanovic,4/18/89,Fenerbahce,Croatia,79,226,FALSE,TRUE,FALSE,2011,2,31
42544,Bojan,Bogdanovic,,,,,,,,,,,
177,Muggsy,Bogues,1/9/65,Wake Forest,USA,,,TRUE,FALSE,FALSE,1987,1,12
101106,Andrew,Bogut,11/28/84,Utah,Australia,84,260,FALSE,FALSE,TRUE,2005,1,1
1564,Etdrick,Bohannon,5/29/73,Auburn-Montgomery,USA,,,FALSE,TRUE,FALSE,-1,-1,-1
1629626,Bol,Bol,,,,,,FALSE,TRUE,FALSE,,,
76195,Manute,Bol,10/16/62,Bridgeport,USA,90,200,FALSE,FALSE,TRUE,1985,2,31
1628413,Jonah,Bolden,1/2/96,UCLA,Australia,80,225,FALSE,TRUE,FALSE,2017,2,36
196295068,Jonah,Bolden,,,,,,FALSE,FALSE,FALSE,,,
1629716,Marques,Bolden,4/17/98,Duke,USA,82,249,FALSE,FALSE,TRUE,2019,,
76196,Bill,Bolger,8/21/31,Georgetown,USA,77,205,FALSE,TRUE,FALSE,1953,,
1630195,Leandro,Bolmaro,9/11/00,,Argentina,78,200,FALSE,TRUE,FALSE,2020,1,23
1627762,Joel,Bolomboy,1/28/94,Weber State,Ukraine,81,1627762,FALSE,FALSE,FALSE,2016,2,52
76197,Doug,Bolstorff,10/29/31,Minnesota,USA,76,195,TRUE,FALSE,FALSE,1957,8,57
76203,George H.,Bon Salle,7/1/35,Illinois,USA,80,76203,FALSE,TRUE,FALSE,1957,1,7
1641737,Adem,Bona,,,,,,FALSE,FALSE,TRUE,,,
76198,Phil,Bond,7/27/54,Louisville,USA,74,175,TRUE,FALSE,FALSE,1977,3,62
1629260,Tim,Bond,,,,,,,,,,,
1603,Walter,Bond,2/1/69,Minnesota,USA,77,200,TRUE,FALSE,FALSE,-1,-1,-1
1629648,Jordan,Bone,11/5/97,Tennessee,USA,74,180,TRUE,FALSE,FALSE,2019,2,57
1121,Dexter,Boney,4/27/70,UNLV,USA,76,185,TRUE,FALSE,FALSE,-1,-1,-1
1629067,Isaac,Bonga,11/8/99,Skyliners Frankfurt,Germany,80,180,TRUE,FALSE,FALSE,2018,2,39
76201,Ron,Bonham,5/31/42,Cincinnati,USA,76,192,FALSE,TRUE,FALSE,1964,2,16
41,Anthony,Bonner,6/8/68,St. Louis,USA,80,230,FALSE,TRUE,FALSE,1990,1,23
2588,Matt,Bonner,4/5/80,Florida,USA,82,235,FALSE,TRUE,TRUE,2003,2,45
1626164,Devin,Booker,,,,,,FALSE,FALSE,FALSE,,,
511,Melvin,Booker,8/20/72,Missouri,USA,74,511,TRUE,FALSE,FALSE,-22,-22,-22
202344,Trevor,Booker,11/25/87,Clemson,USA,80,228,FALSE,TRUE,FALSE,2010,1,23
200767,Josh,Boone,11/21/84,Connecticut,USA,82,240,FALSE,TRUE,TRUE,2006,1,23
51956,Josh,Boone,,,,,,FALSE,FALSE,FALSE,,,
76204,Ron,Boone,9/6/46,Idaho State,USA,74,200,TRUE,FALSE,FALSE,1968,11,147
1916,Calvin,Booth,5/7/76,Penn State,USA,83,230,FALSE,FALSE,TRUE,1999,2,35
1522,Keith,Booth,10/9/74,Maryland,USA,78,226,FALSE,TRUE,FALSE,1997,1,28
1629595,Phil,Booth,,,,,,,,,,,
76206,Bob,Boozer,4/26/37,Kansas State,USA,80,215,FALSE,TRUE,FALSE,1959,1,1
2430,Carlos,Boozer,11/20/81,Duke,USA,81,258,FALSE,TRUE,FALSE,2002,2,34
2414,Curtis,Borchardt,9/13/80,Stanford,USA,84,2414,FALSE,FALSE,TRUE,2002,1,18
76207,Jake,Bornheimer,6/29/27,Muhlenberg,USA,77,200,FALSE,TRUE,FALSE,-1,-1,-1
1953,Lazaro,Borrell,9/20/72,Villa Clara,Cuba,80,220,FALSE,TRUE,FALSE,-1,-1,-1
76209,Costic,Borsavage,7/25/24,Temple,USA,80,220,FALSE,FALSE,TRUE,1950,5,
76210,Vince,Boryla,3/11/27,Denver,USA,77,210,FALSE,TRUE,FALSE,-1,-1,-1
2547,Chris,Bosh,3/24/84,Georgia Tech,USA,83,235,FALSE,TRUE,FALSE,2003,1,4
196294535,Mitar,Bosnjakovic,,,,,,,,,,,
203551,Dee,Bost,,,,,,,,,,,
76211,Jim,Bostic,1/28/53,New Mexico State,USA,79,76211,FALSE,TRUE,FALSE,1975,8,139
